BCB/17047,"PSBR, Flows accumulated in 12 months, Primary result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17048,"PSBR, Flows accumulated in 12 months, Primary result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17049,"PSBR, Flows accumulated in 12 months, Primary result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17050,"PSBR, Flows accumulated in 12 months, Operational result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17051,"PSBR, Flows accumulated in 12 months, Operational result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17052,"PSBR, Flows accumulated in 12 months, Operational result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17053,"PSBR, Flows accumulated in 12 months, Operational result, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17054,"PSBR, Flows accumulated in 12 months, Operational result, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17055,"PSBR, Flows accumulated in 12 months, Operational result, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17056,"PSBR, Flows accumulated in 12 months, Operational result, External, State enterprises with Petrobras and Eletrobras"
BCB/17057,"PSBR, Flows accumulated in 12 months, Operational result, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17059,"PSBR, Flows accumulated in 12 months, Real interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17060,"PSBR, Flows accumulated in 12 months, Real interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17061,"PSBR, Flows accumulated in 12 months, Real interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17062,"PSBR, Flows accumulated in 12 months, Real interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17064,"PSBR, Flows accumulated in 12 months, Real interest, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17065,"PSBR, Flows accumulated in 12 months, Real interest, External, State enterprises with Petrobras and Eletrobras"
BCB/17066,"PSBR, Flows accumulated in 12 months, Real interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17067,"PSBR, Flows accumulated in 12 months, Real interest, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17068,"PSBR, Valuated flows accumulated in 12 months, Nominal result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17070,"PSBR, Valuated flows accumulated in 12 months, Nominal result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17071,"PSBR, Valuated flows accumulated in 12 months, Nominal result, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17072,"PSBR, Valuated flows accumulated in 12 months, Nominal result, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17073,"PSBR, Valuated flows accumulated in 12 months, Nominal result, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17074,"PSBR, Valuated flows accumulated in 12 months, Nominal result, External, State enterprises with Petrobras and Eletrobras"
BCB/17075,"PSBR, Valuated flows accumulated in 12 months, Nominal result, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17076,"PSBR, Valuated flows accumulated in 12 months, Nominal result, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17077,"PSBR, Valuated flows accumulated in 12 months, Nominal interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17078,"PSBR, Valuated flows accumulated in 12 months, Nominal interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17080,"PSBR, Valuated flows accumulated in 12 months, Nominal interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17081,"PSBR, Valuated flows accumulated in 12 months, Nominal interest, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17082,"PSBR, Valuated flows accumulated in 12 months, Nominal interest, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17083,"PSBR, Valuated flows accumulated in 12 months, Nominal interest, External, State enterprises with Petrobras and Eletrobras"
BCB/17084,"PSBR, Valuated flows accumulated in 12 months, Nominal interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17085,"PSBR, Valuated flows accumulated in 12 months, Nominal interest, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17086,"PSBR, Valuated flows accumulated in 12 months, Primary result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17087,"PSBR, Valuated flows accumulated in 12 months, Primary result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17088,"PSBR, Valuated flows accumulated in 12 months, Primary result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17089,"PSBR, Valuated flows accumulated in 12 months, Operational result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17090,"PSBR, Valuated flows accumulated in 12 months, Operational result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17091,"PSBR, Valuated flows accumulated in 12 months, Operational result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17092,"PSBR, Valuated flows accumulated in 12 months, Operational result, Internal State enterprises with Petrobras and Eletrobras"
BCB/17093,"PSBR, Valuated flows accumulated in 12 months, Operational result, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17094,"PSBR, Valuated flows accumulated in 12 months, Operational result, Internal Consolidated public sector with Petrobras and Eletrobras"
BCB/17095,"PSBR, Valuated flows accumulated in 12 months, Operational result, External State enterprises with Petrobras and Eletrobras"
BCB/17096,"PSBR, Valuated flows accumulated in 12 months, Operational result, External Federal government enterprises with Petrobras and Eletrobras"
BCB/17097,"PSBR, Valuated flows accumulated in 12 months, Operational result, External Consolidated public sector with Petrobras and Eletrobras"
BCB/17098,"PSBR, Valuated flows accumulated in 12 months, Real interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17099,"PSBR, Valuated flows accumulated in 12 months, Real interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17100,"PSBR, Valuated flows accumulated in 12 months, Real interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17101,"PSBR, Valuated flows accumulated in 12 months, Real interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17102,"PSBR, Valuated flows accumulated in 12 months, Real interest, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17103,"PSBR, Valuated flows accumulated in 12 months, Real interest, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17104,"PSBR, Valuated flows accumulated in 12 months, Real interest, External, State enterprises with Petrobras and Eletrobras"
BCB/17105,"PSBR, Valuated flows accumulated in 12 months, Real interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17106,"PSBR, Valuated flows accumulated in 12 months, Real interest, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17107,"PBSR (%GDP), Current monthly flows, Nominal result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17108,"PBSR (%GDP), Current monthly flows, Nominal result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17109,"PBSR (%GDP), Current monthly flows, Nominal result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17111,"PBSR (%GDP), Current monthly flows, Nominal result, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17112,"PBSR (%GDP), Current monthly flows, Nominal result, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17113,"PBSR (%GDP), Current monthly flows, Nominal result, External, State enterprises with Petrobras and Eletrobras"
BCB/17115,"PBSR (%GDP), Current monthly flows, Nominal result, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17116,"PBSR (%GDP), Current monthly flows, Nominal interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17117,"PBSR (%GDP), Current monthly flows, Nominal interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17118,"PBSR (%GDP), Current monthly flows, Nominal interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17119,"PBSR (%GDP), Current monthly flows, Nominal interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17121,"PBSR (%GDP), Current monthly flows, Nominal interest, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17122,"PBSR (%GDP), Current monthly flows, Nominal interest, External, State enterprises with Petrobras and Eletrobras"
BCB/17123,"PBSR (%GDP), Current monthly flows, Nominal interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17125,"PBSR (%GDP), Current monthly flows, Primary result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17126,"PBSR (%GDP), Current monthly flows, Primary result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17127,"PBSR (%GDP), Current monthly flows, Primary result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17128,"PBSR (%GDP), Current monthly flows, Operational result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17129,"PBSR (%GDP), Current monthly flows, Operational result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17130,"PBSR (%GDP), Current monthly flows, Operational result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17131,"PBSR (%GDP), Current monthly flows, Operational result, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17132,"PBSR (%GDP), Current monthly flows, Operational result, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17133,"PBSR (%GDP), Current monthly flows, Operational result, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17134,"PBSR (%GDP), Current monthly flows, Operational result, External, State enterprises with Petrobras and Eletrobras"
BCB/17135,"PBSR (%GDP), Current monthly flows, Operational result, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17136,"PBSR (%GDP), Current monthly flows, Operational result, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17137,"PBSR (%GDP), Current monthly flows, Real interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17138,"PBSR (%GDP), Current monthly flows, Real interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17139,"PBSR (%GDP), Current monthly flows, Real interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17140,"PBSR (%GDP), Current monthly flows, Real interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17141,"PBSR (%GDP), Current monthly flows, Real interest, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17142,"PBSR (%GDP), Current monthly flows, Real interest, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17143,"PBSR (%GDP), Current monthly flows, Real interest, External, State enterprises with Petrobras and Eletrobras"
BCB/17144,"PBSR (%GDP), Current monthly flows, Real interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17145,"PBSR (%GDP), Current monthly flows, Real interest, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17147,"PBSR (%GDP), Flows accumulated in the year, Nominal result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17148,"PBSR (%GDP), Flows accumulated in the year, Nominal result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17149,"PBSR (%GDP), Flows accumulated in the year, Nominal result, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17150,"PBSR (%GDP), Flows accumulated in the year, Nominal result, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17151,"PBSR (%GDP), Flows accumulated in the year, Nominal result, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17152,"PBSR (%GDP), Flows accumulated in the year, Nominal result, External, State enterprises with Petrobras and Eletrobras"
BCB/17153,"PBSR (%GDP), Flows accumulated in the year, Nominal result, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17154,"PBSR (%GDP), Flows accumulated in the year, Nominal result, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17155,"PBSR (%GDP), Flows accumulated in the year, Nominal interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17156,"PBSR (%GDP), Flows accumulated in the year, Nominal interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17157,"PBSR (%GDP), Flows accumulated in the year, Nominal interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17158,"PBSR (%GDP), Flows accumulated in the year, Nominal interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17161,"PBSR (%GDP), Flows accumulated in the year, Nominal interest, External, State enterprises with Petrobras and Eletrobras"
BCB/17162,"PBSR (%GDP), Flows accumulated in the year, Nominal interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17163,"PBSR (%GDP), Flows accumulated in the year, Nominal interest, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17165,"PBSR (%GDP), Flows accumulated in the year, Primary result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17166,"PBSR (%GDP), Flows accumulated in the year, Primary result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17167,"PBSR (%GDP), Flows accumulated in the year, Operational result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17168,"PBSR (%GDP), Flows accumulated in the year, Operational result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17169,"PBSR (%GDP), Flows accumulated in the year, Operational result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17170,"PBSR (%GDP), Flows accumulated in the year, Operational result, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17171,"PBSR (%GDP), Flows accumulated in the year, Operational result, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17172,"PBSR (%GDP), Flows accumulated in the year, Operational result, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17173,"PBSR (%GDP), Flows accumulated in the year, Operational result, External, State enterprises with Petrobras and Eletrobras"
BCB/17174,"PBSR (%GDP), Flows accumulated in the year, Operational result, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17175,"PBSR (%GDP), Flows accumulated in the year, Operational result, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17176,"PBSR (%GDP), Flows accumulated in the year, Real interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17177,"PBSR (%GDP), Flows accumulated in the year, Real interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17178,"PBSR (%GDP), Flows accumulated in the year, Real interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17179,"PBSR (%GDP), Flows accumulated in the year, Real interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17180,"PBSR (%GDP), Flows accumulated in the year, Real interest, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17181,"PBSR (%GDP), Flows accumulated in the year, Real interest, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17182,"PBSR (%GDP), Flows accumulated in the year, Real interest, External, State enterprises with Petrobras and Eletrobras"
BCB/17183,"PBSR (%GDP), Flows accumulated in the year, Real interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17184,"PBSR (%GDP), Flows accumulated in the year, Real interest, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17185,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal result, Total State enterprises with Petrobras and Eletrobras"
BCB/17186,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal result, Total Federal government enterprises with Petrobras and Eletrobras"
BCB/17189,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal result, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17190,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal result, Internal Consolidated public sector with Petrobras and Eletrobras"
BCB/17191,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal result, External State enterprises with Petrobras and Eletrobras"
BCB/17192,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal result, External Federal government enterprises with Petrobras and Eletrobras"
BCB/17194,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal interest, Total State enterprises with Petrobras and Eletrobras"
BCB/17195,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal interest, Total Federal government enterprises with Petrobras and Eletrobras"
BCB/17196,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal interest, Total Consolidated public sector with Petrobras and Eletrobras"
BCB/17197,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal interest, Internal State enterprises with Petrobras and Eletrobras"
BCB/17198,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal interest, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17199,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal interest, Internal Consolidated public sector with Petrobras and Eletrobras"
BCB/17200,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal interest, External State enterprises with Petrobras and Eletrobras"
BCB/17202,"PBSR (%GDP), Valuated flows accumulated in the year, Nominal interest, External Consolidated public sector with Petrobras and Eletrobras"
BCB/17203,"PBSR (%GDP), Valuated flows accumulated in the year, Primary result, Total State enterprises with Petrobras and Eletrobras"
BCB/17204,"PBSR (%GDP), Valuated flows accumulated in the year, Primary result, Total Federal government enterprises with Petrobras and Eletrobras"
BCB/17206,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, Total State enterprises with Petrobras and Eletrobras"
BCB/17207,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, Total Federal government enterprises with Petrobras and Eletrobras"
BCB/17208,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, Total Consolidated public sector with Petrobras and Eletrobras"
BCB/17209,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, Internal State enterprises with Petrobras and Eletrobras"
BCB/17210,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17211,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, Internal Consolidated public sector with Petrobras and Eletrobras"
BCB/17212,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, External State enterprises with Petrobras and Eletrobras"
BCB/17213,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, External Federal government enterprises with Petrobras and Eletrobras"
BCB/17214,"PBSR (%GDP), Valuated flows accumulated in the year, Operational result, External Consolidated public sector with Petrobras and Eletrobras"
BCB/17215,"PBSR (%GDP), Valuated flows accumulated in the year, Real interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17216,"PBSR (%GDP), Valuated flows accumulated in the year, Real interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17217,"PBSR (%GDP), Valuated flows accumulated in the year, Real interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17218,"PBSR (%GDP), Valuated flows accumulated in the year, Real interest, Internal State enterprises with Petrobras and Eletrobras"
BCB/17219,"PBSR (%GDP), Valuated flows accumulated in the year, Real interest, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17221,"PBSR (%GDP), Valuated flows accumulated in the year, Real interest, External State enterprises with Petrobras and Eletrobras"
BCB/17222,"PBSR (%GDP), Valuated flows accumulated in the year, Real interest, External Federal government enterprises with Petrobras and Eletrobras"
BCB/17223,"PBSR (%GDP), Valuated flows accumulated in the year, Real interest, External Consolidated public sector with Petrobras and Eletrobras"
BCB/17224,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17225,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17226,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17227,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17228,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17229,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17230,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, External, State enterprises with Petrobras and Eletrobras"
BCB/17231,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17232,"PBSR (%GDP), Flows accumulated in 12 months, Nominal result, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17233,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17234,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17235,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17236,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17237,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17238,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17239,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, External, State enterprises with Petrobras and Eletrobras"
BCB/17240,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17241,"PBSR (%GDP), Flows accumulated in 12 months, Nominal interest, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17243,"PBSR (%GDP), Flows accumulated in 12 months, Primary result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17244,"PBSR (%GDP), Flows accumulated in 12 months, Primary result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17245,"PBSR (%GDP), Flows accumulated in 12 months, Operational result, Total, State enterprises with Petrobras and Eletrobras"
BCB/17246,"PBSR (%GDP), Flows accumulated in 12 months, Operational result, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17247,"PBSR (%GDP), Flows accumulated in 12 months, Operational result, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17248,"PBSR (%GDP), Flows accumulated in 12 months, Operational result, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17250,"PBSR (%GDP), Flows accumulated in 12 months, Operational result, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17251,"PBSR (%GDP), Flows accumulated in 12 months, Operational result, External, State enterprises with Petrobras and Eletrobras"
BCB/17253,"PBSR (%GDP), Flows accumulated in 12 months, Operational result, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17254,"PBSR (%GDP), Flows accumulated in 12 months, Real interest, Total, State enterprises with Petrobras and Eletrobras"
BCB/17255,"PBSR (%GDP), Flows accumulated in 12 months, Real interest, Total, Federal government enterprises with Petrobras and Eletrobras"
BCB/17256,"PBSR (%GDP), Flows accumulated in 12 months, Real interest, Total, Consolidated public sector with Petrobras and Eletrobras"
BCB/17257,"PBSR (%GDP), Flows accumulated in 12 months, Real interest, Internal, State enterprises with Petrobras and Eletrobras"
BCB/17258,"PBSR (%GDP), Flows accumulated in 12 months, Real interest, Internal, Federal government enterprises with Petrobras and Eletrobras"
BCB/17259,"PBSR (%GDP), Flows accumulated in 12 months, Real interest, Internal, Consolidated public sector with Petrobras and Eletrobras"
BCB/17261,"PBSR (%GDP), Flows accumulated in 12 months, Real interest, External, Federal government enterprises with Petrobras and Eletrobras"
BCB/17262,"PBSR (%GDP), Flows accumulated in 12 months, Real interest, External, Consolidated public sector with Petrobras and Eletrobras"
BCB/17264,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal result, Total Federal government enterprises with Petrobras and Eletrobras"
BCB/17265,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal result, Total Consolidated public sector with Petrobras and Eletrobras"
BCB/17266,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal result, Internal State enterprises with Petrobras and Eletrobras"
BCB/17267,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal result, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17268,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal result, Internal Consolidated public sector with Petrobras and Eletrobras"
BCB/17269,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal result, External State enterprises with Petrobras and Eletrobras"
BCB/17270,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal result, External Federal government enterprises with Petrobras and Eletrobras"
BCB/17271,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal result, External Consolidated public sector with Petrobras and Eletrobras"
BCB/17272,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal interest, Total State enterprises with Petrobras and Eletrobras"
BCB/17274,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal interest, Total Consolidated public sector with Petrobras and Eletrobras"
BCB/17275,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal interest, Internal State enterprises with Petrobras and Eletrobras"
BCB/17276,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal interest, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17277,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal interest, Internal Consolidated public sector with Petrobras and Eletrobras"
BCB/17278,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal interest, External State enterprises with Petrobras and Eletrobras"
BCB/17279,"PBSR (%GDP), Valuated flows accumulated in 12 months, Nominal interest, External Federal government enterprises with Petrobras and Eletrobras"
BCB/17281,"PBSR (%GDP), Valuated flows accumulated in 12 months, Primary result, Total State enterprises with Petrobras and Eletrobras"
BCB/17282,"PBSR (%GDP), Valuated flows accumulated in 12 months, Primary result, Total Federal government enterprises with Petrobras and Eletrobras"
BCB/17284,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, Total State enterprises with Petrobras and Eletrobras"
BCB/17285,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, Total Federal government enterprises with Petrobras and Eletrobras"
BCB/17286,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, Total Consolidated public sector with Petrobras and Eletrobras"
BCB/17287,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, Internal State enterprises with Petrobras and Eletrobras"
BCB/17288,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17289,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, Internal Consolidated public sector with Petrobras and Eletrobras"
BCB/17290,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, External State enterprises with Petrobras and Eletrobras"
BCB/17291,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, External Federal government enterprises with Petrobras and Eletrobras"
BCB/17292,"PBSR (%GDP), Valuated flows accumulated in 12 months, Operational result, External Consolidated public sector with Petrobras and Eletrobras"
BCB/17293,"PBSR (%GDP), Valuated flows accumulated in 12 months, Real interest, Total State enterprises with Petrobras and Eletrobras"
BCB/17294,"PBSR (%GDP), Valuated flows accumulated in 12 months, Real interest, Total Federal government enterprises with Petrobras and Eletrobras"
BCB/17295,"PBSR (%GDP), Valuated flows accumulated in 12 months, Real interest, Total Consolidated public sector with Petrobras and Eletrobras"
BCB/17296,"PBSR (%GDP), Valuated flows accumulated in 12 months, Real interest, Internal State enterprises with Petrobras and Eletrobras"
BCB/17297,"PBSR (%GDP), Valuated flows accumulated in 12 months, Real interest, Internal Federal government enterprises with Petrobras and Eletrobras"
BCB/17298,"PBSR (%GDP), Valuated flows accumulated in 12 months, Real interest, Internal Consolidated public sector with Petrobras and Eletrobras"
BCB/17300,"PBSR (%GDP), Valuated flows accumulated in 12 months, Real interest, External Federal government enterprises with Petrobras and Eletrobras"
BCB/17301,"PBSR (%GDP), Valuated flows accumulated in 12 months, Real interest, External Consolidated public sector with Petrobras and Eletrobras"
BCB/17381,"Net public debt (% GDP valuated), Total, Federal Government and Banco Central"
BCB/17382,"Net public debt (% GDP valuated), Total, Federal Government"
BCB/17383,"Net public debt (% GDP valuated), Total, Banco Central"
BCB/17384,"Net public debt (% GDP valuated), Total, State and municipal governments"
BCB/17385,"Net public debt (% GDP valuated), Total, State governments"
BCB/17386,"Net public debt (% GDP valuated), Total, Municipal governments"
BCB/17387,"Net public debt (% GDP valuated), Total, State enterprises"
BCB/17388,"Net public debt (% GDP valuated), Total, Federal enterprises"
BCB/17389,"Net public debt (% GDP valuated), Total, State government enterprises"
